chebiId	cid	cmpdType	nsc
CHEBI:3078	107782	component	NA
CHEBI:3078	5360545	component	NA
CHEBI:30794	867	standardized	8124
CHEBI:30796	NA	NA	NA
CHEBI:30797	222656	standardized	9232
CHEBI:3079	NA	NA	NA
CHEBI:30805	3893	standardized	5026
CHEBI:30807	4075158	standardized	NA
CHEBI:30807	11005	component	5028
CHEBI:30813	2969	standardized	5025
CHEBI:30816	8468	standardized	3987,674322
CHEBI:30817	736715	standardized	66357,407934
CHEBI:30823	5460221	standardized	NA
CHEBI:30823	445639	component	9856
CHEBI:30825	5461071	standardized	NA
CHEBI:30825	637517	component	26988
CHEBI:30828	NA	NA	NA
CHEBI:3082	NA	NA	NA
CHEBI:30830	10413	standardized	84223
CHEBI:30831	58	standardized	60533
CHEBI:30832	196	standardized	7622,760121
CHEBI:30837	NA	NA	NA
CHEBI:30839	1492348	standardized	NA
CHEBI:30839	967	component	9791,627082,758903
CHEBI:30841	NA	NA	NA
CHEBI:30842	NA	NA	NA
CHEBI:30849	NA	NA	NA
CHEBI:3084	NA	NA	NA
CHEBI:30851	NA	NA	NA
CHEBI:30853	10114	standardized	35347,35350
CHEBI:30854	801	standardized	NA
CHEBI:30854	802	component	3787
CHEBI:3085	11548	standardized	30783,755913
CHEBI:3085	313	component	77365
CHEBI:3085	2370	component	NA
CHEBI:30860	487	standardized	25201
CHEBI:30864	NA	NA	NA
CHEBI:30867	NA	NA	NA
CHEBI:30879	NA	NA	NA
CHEBI:3087	64971	standardized	677578,113090
CHEBI:30882	NA	NA	NA
CHEBI:30887	1198	standardized	203797
CHEBI:30907	NA	NA	NA
CHEBI:30909	NA	NA	NA
CHEBI:3090	56069	standardized	722665
CHEBI:30911	NA	NA	NA
CHEBI:30913	NA	NA	NA
CHEBI:30915	51	standardized	17391
CHEBI:30923	NA	NA	NA
CHEBI:30933	NA	NA	NA
CHEBI:3093	NA	NA	NA
CHEBI:30956	6421	standardized	215204,77363
CHEBI:30958	5858445	standardized	11227,51524
CHEBI:309594	NA	NA	NA
CHEBI:3098	NA	NA	NA
CHEBI:31005	NA	NA	NA
CHEBI:31009	10469	standardized	4205
CHEBI:31011	114781	standardized	NA
CHEBI:31011	7991	component	406833
CHEBI:31013	5461023	standardized	NA
CHEBI:31013	10469	component	4205
CHEBI:31014	NA	NA	NA
CHEBI:310388	62999	standardized	620634
CHEBI:310388	313	component	77365
CHEBI:310388	2764	component	620634,758467
CHEBI:3103	NA	NA	NA
CHEBI:31074	NA	NA	NA
CHEBI:31075	NA	NA	NA
CHEBI:31085	NA	NA	NA
CHEBI:310957	NA	NA	NA
CHEBI:3110	NA	NA	NA
CHEBI:31116	NA	NA	NA
CHEBI:31128	96009	standardized	47899
CHEBI:3112	2381	standardized	759145
CHEBI:31130	NA	NA	NA
CHEBI:31132	NA	NA	NA
CHEBI:31159	NA	NA	NA
CHEBI:31163	13290219	standardized	NA
CHEBI:31163	1986	component	145177,755854
CHEBI:31163	5360545	component	NA
CHEBI:31174	NA	NA	NA
CHEBI:31175	NA	NA	NA
CHEBI:31183	NA	NA	NA
CHEBI:31184	NA	NA	NA
CHEBI:31186	NA	NA	NA
CHEBI:31189	235905	standardized	37723
CHEBI:31191	657318	standardized	NA
CHEBI:31191	313	component	77365
CHEBI:31191	783	component	356464
CHEBI:31191	2119	component	NA
CHEBI:31199	NA	NA	NA
CHEBI:31205	NA	NA	NA
CHEBI:31206	25517	standardized	NA
CHEBI:31206	222	component	NA
CHEBI:31206	313	component	77365
CHEBI:31209	23565	standardized	NA
CHEBI:31209	962	component	147337
CHEBI:31209	6249	component	528986
CHEBI:31221	NA	NA	NA
CHEBI:31225	2206	standardized	7945,755874
CHEBI:31226	NA	NA	NA
CHEBI:31228	25058166	standardized	NA
CHEBI:31228	313	component	77365
CHEBI:31228	783	component	356464
CHEBI:31228	962	component	147337
CHEBI:31228	6005	component	NA
CHEBI:31229	NA	NA	NA
CHEBI:31232	NA	NA	NA
CHEBI:31236	60795	standardized	759266
CHEBI:31237	NA	NA	NA
CHEBI:31252	2294	standardized	31352,759567
CHEBI:31260	22304	standardized	NA
CHEBI:31260	313	component	77365
CHEBI:31260	4633	component	NA
CHEBI:31263	NA	NA	NA
CHEBI:31264	8478	standardized	20200,755908
CHEBI:31264	313	component	77365
CHEBI:31264	2335	component	20200
CHEBI:31275	NA	NA	NA
CHEBI:31276	NA	NA	NA
CHEBI:31277	NA	NA	NA
CHEBI:31279	16048622	standardized	NA
CHEBI:31279	1118	component	38965,248648
CHEBI:31279	2368	component	106563
CHEBI:3127	NA	NA	NA
CHEBI:31281	NA	NA	NA
CHEBI:31286	NA	NA	NA
CHEBI:3128	25137873	standardized	NA
CHEBI:3128	783	component	356464
CHEBI:3128	2405	component	NA
CHEBI:3128	444972	component	2752,760395
CHEBI:31300	185462	standardized	NA
CHEBI:31300	962	component	147337
CHEBI:31300	104865	component	NA
CHEBI:31302	NA	NA	NA
CHEBI:31305	NA	NA	NA
CHEBI:3130	NA	NA	NA
CHEBI:31319	10063	standardized	90783
CHEBI:31324	50224	standardized	725176
CHEBI:31324	176	component	132953,406306
CHEBI:31324	50225	component	NA
CHEBI:31325	443867	standardized	NA
CHEBI:31325	313	component	77365
CHEBI:31325	2484	component	NA
CHEBI:31329	NA	NA	NA
CHEBI:31330	NA	NA	NA
CHEBI:31332	64119	standardized	NA
CHEBI:31332	962	component	147337
CHEBI:31332	2519	component	5036,755917
CHEBI:3133	NA	NA	NA
CHEBI:31348	NA	NA	NA
CHEBI:3134	45266501	standardized	NA
CHEBI:3134	6395	component	3718,166292
CHEBI:3134	35330	component	NA
CHEBI:31351	NA	NA	NA
CHEBI:31352	NA	NA	NA
CHEBI:31353	5282409	standardized	62362,756670
CHEBI:31353	2564	component	2564
CHEBI:31353	444266	component	25940
CHEBI:313639	NA	NA	NA
CHEBI:31387	25078429	standardized	NA
CHEBI:31387	176	component	132953,406306
CHEBI:31387	25074887	component	NA
CHEBI:31389	197810	standardized	646661
CHEBI:31394	9324	standardized	92338
CHEBI:31396	NA	NA	NA
CHEBI:31397	NA	NA	NA
CHEBI:31398	NA	NA	NA
CHEBI:31401	2754	standardized	758936
CHEBI:31403	1547484	standardized	290687
CHEBI:31413	2789	standardized	336279
CHEBI:31414	NA	NA	NA
CHEBI:31416	NA	NA	NA
CHEBI:31425	NA	NA	NA
CHEBI:31426	NA	NA	NA
CHEBI:31430	216322	standardized	NA
CHEBI:31430	313	component	77365
CHEBI:31430	151171	component	151171
CHEBI:31441	NA	NA	NA
CHEBI:31445	NA	NA	NA
CHEBI:31446	NA	NA	NA
CHEBI:31448	2910	standardized	758431
CHEBI:31455	NA	NA	NA
CHEBI:31468	NA	NA	NA
CHEBI:31483	NA	NA	NA
CHEBI:31485	NA	NA	NA
CHEBI:31488	NA	NA	NA
CHEBI:3148	10154	standardized	65689
CHEBI:31497	94279	standardized	NA
CHEBI:31497	94280	component	100297
CHEBI:31497	444305	component	62778,759609
CHEBI:31502	5282415	standardized	196515
CHEBI:31502	6503	component	6365,65434
CHEBI:31502	5280363	component	NA
CHEBI:31508	43833355	standardized	NA
CHEBI:31508	313	component	77365
CHEBI:31508	3103	component	61825
CHEBI:31514	NA	NA	NA
CHEBI:31515	3151	standardized	299589,759575
CHEBI:31516	NA	NA	NA
CHEBI:31520	46878366	standardized	NA
CHEBI:31520	313	component	77365
CHEBI:31520	962	component	147337
CHEBI:31520	3156	component	NA
CHEBI:31521	NA	NA	NA
CHEBI:31523	224004	standardized	1298,12198
CHEBI:31524	NA	NA	NA
CHEBI:31527	9051	standardized	92336
CHEBI:31528	NA	NA	NA
CHEBI:31529	NA	NA	NA
CHEBI:31530	4021	standardized	12,2629,26139,758622
CHEBI:31532	NA	NA	NA
CHEBI:31536	NA	NA	NA
CHEBI:31547	NA	NA	NA
CHEBI:31550	448013	standardized	684363
CHEBI:31554	6437065	standardized	93752
CHEBI:31554	443884	component	NA
CHEBI:31554	444266	component	25940
CHEBI:31556	NA	NA	NA
CHEBI:31561	13791	standardized	17590
CHEBI:31562	444000	standardized	NA
CHEBI:31562	259329	component	89199
CHEBI:31562	5360545	component	NA
CHEBI:31568	122824	standardized	64074,169467,757029
CHEBI:31568	313	component	77365
CHEBI:31568	3290	component	NA
CHEBI:31580	NA	NA	NA
CHEBI:31589	NA	NA	NA
CHEBI:31590	NA	NA	NA
CHEBI:31593	NA	NA	NA
CHEBI:31597	3332	standardized	16284,760372
CHEBI:31601	5702161	standardized	757811
CHEBI:31601	260	component	NA
CHEBI:31601	3343	component	NA
CHEBI:31602	13810	standardized	NA
CHEBI:31602	311	component	30279,626579,759606
CHEBI:31602	3345	component	NA
CHEBI:31604	NA	NA	NA
CHEBI:3160	NA	NA	NA
CHEBI:31611	NA	NA	NA
CHEBI:31618	NA	NA	NA
CHEBI:31620	443980	standardized	107680
CHEBI:31621	NA	NA	NA
CHEBI:31622	NA	NA	NA
CHEBI:31623	6215	standardized	92339
CHEBI:31625	9878	standardized	33001
CHEBI:31632	NA	NA	NA
CHEBI:31633	NA	NA	NA
CHEBI:31638	104741	standardized	719276
CHEBI:31647	44558863	standardized	NA
CHEBI:31647	313	component	77365
CHEBI:31647	783	component	356464
CHEBI:31647	60750	component	613327
CHEBI:31652	NA	NA	NA
CHEBI:31654	3475	standardized	758673
CHEBI:3165	NA	NA	NA
CHEBI:31661	NA	NA	NA
CHEBI:31664	NA	NA	NA
CHEBI:31669	3606	standardized	35752,9894,229419,757393
CHEBI:31672	9351	standardized	89394,757058
CHEBI:31672	313	component	77365
CHEBI:31672	3637	component	126699,3637
CHEBI:31674	NA	NA	NA
CHEBI:31680	54740721	standardized	NA
CHEBI:31680	3658	component	169188
CHEBI:31680	8546	component	30188,40132
CHEBI:31684	NA	NA	NA
CHEBI:31688	NA	NA	NA
CHEBI:31690	123596	standardized	716051
CHEBI:31690	5291	component	743414,759854
CHEBI:31690	6395	component	3718,166292
CHEBI:31691	NA	NA	NA
CHEBI:31696	NA	NA	NA
CHEBI:31697	321710	standardized	274863
CHEBI:31710	NA	NA	NA
CHEBI:3172	2431	standardized	62164
CHEBI:31735	NA	NA	NA
CHEBI:31739	5282165	standardized	122223
CHEBI:3173	6100	standardized	62164
CHEBI:3173	2431	component	62164
CHEBI:3173	6101	component	167068,2167
CHEBI:31742	NA	NA	NA
CHEBI:31750	NA	NA	NA
CHEBI:31759	NA	NA	NA
CHEBI:3175	2435	standardized	318825
CHEBI:31767	NA	NA	NA
CHEBI:3176	NA	NA	NA
CHEBI:31771	NA	NA	NA
CHEBI:31772	117965	standardized	NA
CHEBI:31772	313	component	77365
CHEBI:31772	92253	component	NA
CHEBI:31776	25137867	standardized	NA
CHEBI:31776	783	component	356464
CHEBI:31776	28864	component	NA
CHEBI:31776	444266	component	25940
CHEBI:31777	NA	NA	NA
CHEBI:3177	NA	NA	NA
CHEBI:31783	54690031	standardized	759620
CHEBI:31784	NA	NA	NA
CHEBI:31795	24843	standardized	NA
CHEBI:31795	962	component	147337
CHEBI:31795	1118	component	38965,248648
CHEBI:31795	5462224	component	NA
CHEBI:31797	55466	standardized	NA
CHEBI:31797	3053	component	7340,759314
CHEBI:31797	8567	component	7391,52907,759607
CHEBI:31797	23982	component	NA
CHEBI:31798	NA	NA	NA
CHEBI:31799	NA	NA	NA
CHEBI:3179	7961	standardized	6529
CHEBI:31800	NA	NA	NA
CHEBI:31801	NA	NA	NA
CHEBI:31807	NA	NA	NA
CHEBI:31810	NA	NA	NA
CHEBI:3181	31101	standardized	169774
CHEBI:31821	4066	standardized	303612
CHEBI:31822	2724350	standardized	NA
CHEBI:31822	962	component	147337
CHEBI:31822	667490	component	755,759614
CHEBI:31823	24085	standardized	353255
CHEBI:31827	NA	NA	NA
CHEBI:31829	NA	NA	NA
CHEBI:31832	4133	standardized	8204
CHEBI:31835	7456	standardized	3827,406127
CHEBI:31837	NA	NA	NA
CHEBI:3183	NA	NA	NA
CHEBI:31843	657192	standardized	NA
CHEBI:31843	313	component	77365
CHEBI:31843	783	component	356464
CHEBI:31843	4184	component	NA
CHEBI:31845	NA	NA	NA
CHEBI:31847	18340	standardized	758429
CHEBI:31847	313	component	77365
CHEBI:31847	4195	component	NA
CHEBI:3184	5281067	standardized	758652
CHEBI:3184	6834	component	NA
CHEBI:3184	444266	component	25940
CHEBI:31857	NA	NA	NA
CHEBI:31859	NA	NA	NA
CHEBI:31861	NA	NA	NA
CHEBI:31882	NA	NA	NA
CHEBI:31897	NA	NA	NA
CHEBI:31902	34040	standardized	150531,757853
CHEBI:31909	NA	NA	NA
CHEBI:31911	NA	NA	NA
CHEBI:31932	NA	NA	NA
CHEBI:3193	NA	NA	NA
CHEBI:31941	6857599	standardized	NA
CHEBI:31941	971	component	62774,115893
CHEBI:31941	23939	component	NA
CHEBI:31941	43806	component	NA
CHEBI:31943	NA	NA	NA
CHEBI:31949	NA	NA	NA
CHEBI:31974	NA	NA	NA
CHEBI:3197	73432	standardized	172924
CHEBI:31981	4747	standardized	758641
CHEBI:31991	4766	standardized	10459
CHEBI:31997	NA	NA	NA
CHEBI:31998	NA	NA	NA
CHEBI:32003	NA	NA	NA
CHEBI:32014	24883431	standardized	NA
CHEBI:32014	313	component	77365
CHEBI:32014	783	component	356464
CHEBI:32014	4848	component	NA
CHEBI:32015	NA	NA	NA
CHEBI:32016	40632	standardized	748456
CHEBI:32020	NA	NA	NA
CHEBI:32023	NA	NA	NA
CHEBI:32024	NA	NA	NA
CHEBI:3205	6729	standardized	25141
CHEBI:32063	7175	standardized	23515,8511
CHEBI:32065	NA	NA	NA
CHEBI:32072	NA	NA	NA
CHEBI:32076	NA	NA	NA
CHEBI:3207	NA	NA	NA
CHEBI:32087	NA	NA	NA
CHEBI:32088	NA	NA	NA
CHEBI:32090	NA	NA	NA
CHEBI:32091	49852291	standardized	NA
CHEBI:32091	313	component	77365
CHEBI:32091	60815	component	NA
CHEBI:32111	5143	standardized	5349,5731,4867,757878
CHEBI:32124	NA	NA	NA
CHEBI:32127	NA	NA	NA
CHEBI:32130	24470	standardized	135800
CHEBI:32130	944	component	177677
CHEBI:32130	23954	component	NA
CHEBI:3213	2471	standardized	758145
CHEBI:32146	NA	NA	NA
CHEBI:32151	NA	NA	NA
CHEBI:32154	8221	standardized	5379
CHEBI:32159	71485	standardized	759272
CHEBI:3215	NA	NA	NA
CHEBI:32168	NA	NA	NA
CHEBI:3216	NA	NA	NA
CHEBI:32171	NA	NA	NA
CHEBI:32178	NA	NA	NA
CHEBI:32181	108143	standardized	608000
CHEBI:32184	NA	NA	NA
CHEBI:32188	5386	standardized	148958,207
CHEBI:3218	NA	NA	NA
CHEBI:32190	NA	NA	NA
CHEBI:32192	54677971	standardized	758397
CHEBI:32193	NA	NA	NA
CHEBI:32195	NA	NA	NA
CHEBI:3219	444	standardized	315851
CHEBI:32216	25010737	standardized	NA
CHEBI:32216	783	component	356464
CHEBI:32216	5440	component	130044
CHEBI:32216	444266	component	25940
CHEBI:3221	NA	NA	NA
CHEBI:32221	NA	NA	NA
CHEBI:32223	NA	NA	NA
CHEBI:32229	5483	standardized	760416
CHEBI:3223	NA	NA	NA
CHEBI:32241	NA	NA	NA
CHEBI:32243	610479	standardized	757873
CHEBI:32245	25137865	standardized	NA
CHEBI:32245	783	component	356464
CHEBI:32245	439655	component	155080
CHEBI:32245	443879	component	NA
CHEBI:32246	NA	NA	NA
CHEBI:3224	25137845	standardized	NA
CHEBI:3224	313	component	77365
CHEBI:3224	783	component	356464
CHEBI:3224	2477	component	NA
CHEBI:32250	NA	NA	NA
CHEBI:32259	25137864	standardized	NA
CHEBI:32259	783	component	356464
CHEBI:32259	5566	component	17474,46061
CHEBI:32259	444266	component	25940
CHEBI:32260	NA	NA	NA
CHEBI:32265	5284472	standardized	NA
CHEBI:32265	313	component	77365
CHEBI:32265	962	component	147337
CHEBI:32265	5282443	component	NA
CHEBI:32270	NA	NA	NA
CHEBI:32272	5702285	standardized	758643
CHEBI:32272	313	component	77365
CHEBI:32272	5606	component	NA
CHEBI:32286	25137863	standardized	NA
CHEBI:32286	313	component	77365
CHEBI:32286	783	component	356464
CHEBI:32286	2092	component	760065
CHEBI:3228	2479	standardized	27517
CHEBI:32296	53262279	standardized	NA
CHEBI:32296	444305	component	62778,759609
CHEBI:32296	44424639	component	NA
CHEBI:32300	NA	NA	NA
CHEBI:3230	31677	standardized	221683
CHEBI:32314	25010738	standardized	NA
CHEBI:32314	313	component	77365
CHEBI:32314	783	component	356464
CHEBI:32314	962	component	147337
CHEBI:32314	60854	component	NA
CHEBI:32315	5735	standardized	758463
CHEBI:32316	NA	NA	NA
CHEBI:32325	638014	standardized	402758,46137
CHEBI:32360	5461017	standardized	NA
CHEBI:32360	10467	component	93983
CHEBI:32361	5461016	standardized	NA
CHEBI:32361	8158	component	62787
CHEBI:32366	4113470	standardized	NA
CHEBI:32366	10465	component	3743
CHEBI:32372	5461012	standardized	NA
CHEBI:32372	445638	component	277452
CHEBI:32374	637542	standardized	59260,674321
CHEBI:3237	5281222	standardized	652892
CHEBI:32386	NA	NA	NA
CHEBI:32387	5461005	standardized	NA
CHEBI:32387	5280934	component	2042
CHEBI:32389	NA	NA	NA
CHEBI:3238	NA	NA	NA
CHEBI:32391	NA	NA	NA
CHEBI:32392	NA	NA	NA
CHEBI:32395	NA	NA	NA
CHEBI:32398	NA	NA	NA
CHEBI:3242	NA	NA	NA
CHEBI:3243	5464090	standardized	NA
CHEBI:3243	439655	component	155080
CHEBI:3243	5361092	component	NA
CHEBI:3247	NA	NA	NA
CHEBI:32497	2723949	standardized	2120
CHEBI:32499	NA	NA	NA
CHEBI:32506	7577	standardized	4709
CHEBI:32509	5694	standardized	310038
CHEBI:32544	937	standardized	NA
CHEBI:32544	938	component	169454,757241
CHEBI:32551	NA	NA	NA
CHEBI:32585	NA	NA	NA
CHEBI:32587	NA	NA	NA
CHEBI:32588	4873	standardized	77368
CHEBI:32588	313	component	77365
CHEBI:32588	5462222	component	NA
CHEBI:3258	NA	NA	NA
CHEBI:32599	24083	standardized	146179
CHEBI:32599	1118	component	38965,248648
CHEBI:32599	5462224	component	NA
CHEBI:325	NA	NA	NA
CHEBI:326268	3452892	standardized	NA
CHEBI:326268	1045	component	60545
CHEBI:32636	NA	NA	NA
CHEBI:32643	NA	NA	NA
CHEBI:32682	1549073	standardized	NA
CHEBI:32682	6322	component	206269,203450
CHEBI:32687	5794	standardized	8401
CHEBI:32689	NA	NA	NA
CHEBI:32692	NA	NA	NA
CHEBI:326	NA	NA	NA
CHEBI:3276	NA	NA	NA
CHEBI:32796	NA	NA	NA
CHEBI:32797	NA	NA	NA
CHEBI:327995	5249538	standardized	NA
CHEBI:327995	5610	component	249188
CHEBI:32805	643757	standardized	7616,227901
CHEBI:32814	5460257	standardized	NA
CHEBI:32814	93072	component	14983
CHEBI:32815	NA	NA	NA
CHEBI:32816	1060	standardized	179
CHEBI:3286	NA	NA	NA
CHEBI:32877	NA	NA	NA
CHEBI:32888	727	standardized	11808,7909,8093,11807,755895
CHEBI:32892	8141	standardized	72430
CHEBI:32902	NA	NA	NA
CHEBI:32918	6862	standardized	15772
CHEBI:3291	NA	NA	NA
CHEBI:32952	NA	NA	NA
CHEBI:32955	NA	NA	NA
CHEBI:32966	NA	NA	NA
CHEBI:32982	NA	NA	NA
CHEBI:32984	NA	NA	NA
CHEBI:32988	NA	NA	NA
CHEBI:33007	NA	NA	NA
CHEBI:33023	NA	NA	NA
CHEBI:3303	390986	standardized	689290
CHEBI:3305	NA	NA	NA
CHEBI:3306	NA	NA	NA
CHEBI:33070	8617	standardized	3130
CHEBI:33081	9161	standardized	59821
CHEBI:33083	9154	standardized	6803
CHEBI:33094	NA	NA	NA
CHEBI:33101	NA	NA	NA
CHEBI:33118	7628	standardized	81726
CHEBI:33128	NA	NA	NA
CHEBI:33135	31268	standardized	62781
CHEBI:33146	34007	standardized	NA
CHEBI:33146	1118	component	38965,248648
CHEBI:33146	34008	component	NA
CHEBI:331697	54840	standardized	NA
CHEBI:331697	313	component	77365
CHEBI:331697	54841	component	NA
CHEBI:33184	NA	NA	NA
CHEBI:33190	NA	NA	NA
CHEBI:33198	10690	standardized	77381
CHEBI:33199	10110	standardized	16152
CHEBI:33214	NA	NA	NA
CHEBI:33216	6623	standardized	1767,17959
CHEBI:33217	6618	standardized	59775
CHEBI:33270	NA	NA	NA
CHEBI:33275	NA	NA	NA
CHEBI:33276	NA	NA	NA
CHEBI:33277	NA	NA	NA
CHEBI:33308	NA	NA	NA
CHEBI:3330	NA	NA	NA
CHEBI:33341	NA	NA	NA
CHEBI:33342	NA	NA	NA
CHEBI:33363	NA	NA	NA
CHEBI:33372	NA	NA	NA
CHEBI:33381	NA	NA	NA
CHEBI:33384	6857581	standardized	NA
CHEBI:33384	5951	component	118365,760115
CHEBI:33404	NA	NA	NA
CHEBI:33409	NA	NA	NA
CHEBI:3347	2541	standardized	759858
CHEBI:33521	NA	NA	NA
CHEBI:33539	NA	NA	NA
CHEBI:3353	NA	NA	NA
CHEBI:33541	NA	NA	NA
CHEBI:3354	NA	NA	NA
CHEBI:33568	NA	NA	NA
CHEBI:33569	951	standardized	294898
CHEBI:33574	NA	NA	NA
CHEBI:33575	NA	NA	NA
CHEBI:33599	NA	NA	NA
CHEBI:3359	NA	NA	NA
CHEBI:33658	NA	NA	NA
CHEBI:33704	NA	NA	NA
CHEBI:33722	6398953	standardized	NA
CHEBI:33722	402	component	403664
CHEBI:33722	23925	component	NA
CHEBI:337298	NA	NA	NA
CHEBI:33737	5460691	standardized	NA
CHEBI:33737	402	component	403664
CHEBI:33737	23925	component	NA
CHEBI:33738	5460691	standardized	NA
CHEBI:33738	402	component	403664
CHEBI:33738	23925	component	NA
CHEBI:33739	448265	standardized	NA
CHEBI:33739	402	component	403664
CHEBI:33739	23925	component	NA
CHEBI:33742	NA	NA	NA
CHEBI:33749	NA	NA	NA
CHEBI:3374	1548943	standardized	56353,2548,757844
CHEBI:3380	44093	standardized	757419
CHEBI:338412	253602	standardized	76712
CHEBI:33848	NA	NA	NA
CHEBI:33853	NA	NA	NA
CHEBI:3385	5831	standardized	32865,755919
CHEBI:3385	313	component	77365
CHEBI:3385	2551	component	32865
CHEBI:33871	4643312	standardized	NA
CHEBI:33871	752	component	9227
CHEBI:3387	2554	standardized	169864,755920
CHEBI:3388	NA	NA	NA
CHEBI:3390	6129	standardized	27311
CHEBI:3392	25429	standardized	109874
CHEBI:3395	38101	standardized	NA
CHEBI:3395	962	component	147337
CHEBI:3395	34359	component	751137
CHEBI:33964	NA	NA	NA
CHEBI:33969	NA	NA	NA
CHEBI:33984	NA	NA	NA
CHEBI:3398	2564	standardized	2564
CHEBI:33993	NA	NA	NA
CHEBI:33998	NA	NA	NA
CHEBI:34000	NA	NA	NA
CHEBI:34001	NA	NA	NA
CHEBI:34002	NA	NA	NA
CHEBI:34019	NA	NA	NA
CHEBI:34025	76302	standardized	7045
CHEBI:34027	13089	standardized	57644,33446
CHEBI:34031	NA	NA	NA
CHEBI:34032	NA	NA	NA
CHEBI:34036	7285	standardized	35403
CHEBI:3403	NA	NA	NA
CHEBI:3404	45266502	standardized	NA
CHEBI:3404	6503	component	6365,65434
CHEBI:3404	35023177	component	NA
CHEBI:34052	11317	standardized	59832
CHEBI:34055	10667	standardized	9831
CHEBI:3405	21307	standardized	263492
CHEBI:34065	11328	standardized	52966
CHEBI:34066	NA	NA	NA
CHEBI:34069	NA	NA	NA
CHEBI:34076	NA	NA	NA
CHEBI:34093	21387	standardized	30968
CHEBI:34100	NA	NA	NA
CHEBI:34101	NA	NA	NA
CHEBI:34102	NA	NA	NA
CHEBI:34103	NA	NA	NA
CHEBI:34104	6849	standardized	9584
CHEBI:34105	NA	NA	NA
CHEBI:34106	NA	NA	NA
CHEBI:34107	21694	standardized	81340
CHEBI:3410	31515	standardized	145124
CHEBI:34128	NA	NA	NA
CHEBI:34130	NA	NA	NA
CHEBI:34131	NA	NA	NA
CHEBI:34137	NA	NA	NA
CHEBI:34145	NA	NA	NA
CHEBI:34146	NA	NA	NA
CHEBI:34154	NA	NA	NA
CHEBI:34157	NA	NA	NA
CHEBI:34159	NA	NA	NA
CHEBI:34160	NA	NA	NA
CHEBI:34185	NA	NA	NA
CHEBI:34199	NA	NA	NA
CHEBI:34202	NA	NA	NA
CHEBI:34204	NA	NA	NA
CHEBI:34206	NA	NA	NA
CHEBI:34208	8569	standardized	56769,756742
CHEBI:34211	246598	standardized	59908
CHEBI:34214	6576	standardized	5207
CHEBI:34220	NA	NA	NA
CHEBI:34232	NA	NA	NA
CHEBI:34235	NA	NA	NA
CHEBI:34237	NA	NA	NA
CHEBI:34238	12005	standardized	6213
CHEBI:3423	2578	standardized	409962,758392
CHEBI:34240	8572	standardized	38555,5358
CHEBI:34247	31404	standardized	6347,759563
CHEBI:34250	6776	standardized	33531
CHEBI:34251	11387	standardized	36852
CHEBI:34253	NA	NA	NA
CHEBI:34260	11937	standardized	400535
CHEBI:34263	NA	NA	NA
CHEBI:34264	7244	standardized	6970
CHEBI:34269	249266	standardized	67354
CHEBI:34283	4632	standardized	7778,757260
CHEBI:34288	13360	standardized	24180
CHEBI:34292	697993	standardized	2041
CHEBI:3429	NA	NA	NA
CHEBI:34303	NA	NA	NA
CHEBI:34305	NA	NA	NA
CHEBI:34306	NA	NA	NA
CHEBI:34310	NA	NA	NA
CHEBI:34316	NA	NA	NA
CHEBI:34317	NA	NA	NA
CHEBI:34323	7258	standardized	60648
CHEBI:34326	NA	NA	NA
CHEBI:34328	NA	NA	NA
CHEBI:34342	1674	standardized	21970
CHEBI:34345	13462	standardized	57468
CHEBI:3435	NA	NA	NA
CHEBI:34360	5282362	standardized	242264,170285
CHEBI:34361	NA	NA	NA
CHEBI:34364	16308	standardized	1141
CHEBI:34368	5282363	standardized	4184
CHEBI:34372	6626	standardized	8712,683541
CHEBI:3437	NA	NA	NA
CHEBI:34380	7638	standardized	2132,33918,758211
CHEBI:34383	5282250	standardized	328387,649691
CHEBI:34385	1727	standardized	15041,757845
CHEBI:3438	49852288	standardized	NA
CHEBI:3438	313	component	77365
CHEBI:3438	2583	component	NA
CHEBI:34393	2723	standardized	4971,756683
CHEBI:34395	1732	standardized	4166,756680
CHEBI:3440	10364	standardized	6188
CHEBI:3441	2585	standardized	758694
CHEBI:34422	7103	standardized	1858
CHEBI:34423	5282361	standardized	60593,170282
CHEBI:34434	12580	standardized	65647
CHEBI:34440	NA	NA	NA
CHEBI:34444	7393	standardized	3697
CHEBI:34450	NA	NA	NA
CHEBI:34453	NA	NA	NA
CHEBI:34457	NA	NA	NA
CHEBI:3445	NA	NA	NA
CHEBI:34483	NA	NA	NA
CHEBI:34487	NA	NA	NA
CHEBI:34490	NA	NA	NA
CHEBI:34494	NA	NA	NA
CHEBI:34496	NA	NA	NA
CHEBI:34507	2201	standardized	151909
CHEBI:34512	NA	NA	NA
CHEBI:34520	NA	NA	NA
CHEBI:34528	NA	NA	NA
CHEBI:34535	23663979	standardized	NA
CHEBI:34535	6249	component	528986
CHEBI:34535	5360545	component	NA
CHEBI:34544	5100	standardized	7805
CHEBI:34545	NA	NA	NA
CHEBI:34546	3033819	standardized	NA
CHEBI:34546	962	component	147337
CHEBI:34546	447043	component	643732
CHEBI:34555	NA	NA	NA
CHEBI:34556	NA	NA	NA
CHEBI:34558	108107	standardized	108107
CHEBI:34560	NA	NA	NA
CHEBI:34562	NA	NA	NA
CHEBI:34563	NA	NA	NA
CHEBI:34564	NA	NA	NA
CHEBI:34565	9153	standardized	89265
CHEBI:34566	9201	standardized	89263
CHEBI:34567	9128	standardized	89273
CHEBI:34568	9117	standardized	89275
CHEBI:34571	7180	standardized	8080
